date,state,fips,cases,deaths,Date_Start_of_Lockdown,Date_End_of_Lockdown,Lockdown_Length,"Noramliztion factor (per 1,000)"
4/24/2020,Hawaii,15,595,13,25-Mar,31-May,67,0.00070628
4/24/2020,Idaho,16,1870,54,25-Mar,30-Apr,36,0.00055958
4/24/2020,Illinois,17,39658,1804,21-Mar,30-May,70,0.00007892
4/24/2020,Indiana,18,13680,741,25-Mar,1-May,37,0.00014854
4/24/2020,Iowa,19,4459,107,,,,0.00031695
4/24/2020,Kansas,20,2841,117,30-Mar,3-May,34,0.00034325
4/24/2020,Kentucky,21,3779,203,26-Mar,,,0.00022383
4/24/2020,Louisiana,22,26140,1601,23-Mar,15-May,53,0.00021511
4/24/2020,Maine,23,965,47,2-Apr,31-May,59,0.00074393
4/24/2020,Maryland,24,16693,798,30-Mar,,,0.00016541
4/24/2020,Massachusetts,25,50969,2556,24-Apr,18-May,24,0.00014509
4/24/2020,Michigan,26,36627,3084,24-Mar,15-May,52,0.00010013
4/24/2020,Minnesota,27,3185,221,27-Mar,4-May,38,0.00017732
4/24/2020,Mississippi,28,5434,209,3-Apr,11-May,38,0.000336
4/24/2020,Missouri,29,6625,267,6-Apr,3-May,27,0.00016293
4/24/2020,Montana,30,444,14,26-Mar,24-Apr,29,0.00093565
4/24/2020,Nebraska,31,2474,51,,,,0.00051695
4/24/2020,Nevada,32,4398,203,31-Mar,15-May,45,0.00032466
4/24/2020,New Hampshire,33,1720,53,27-Mar,4-May,38,0.00073545
4/24/2020,New Jersey,34,102196,5617,21-Mar,,,0.00011258
4/24/2020,New Mexico,35,2524,84,24-Mar,15-May,52,0.00047691
4/24/2020,New York,36,276218,20759,22-Mar,15-May,54,0.0000514
4/24/2020,North Carolina,37,8052,270,30-Mar,8-May,39,0.00009535
4/24/2020,North Dakota,38,748,15,,,,0.00131223
4/24/2020,Ohio,39,15169,690,23-Mar,30-May,68,0.00008555
4/24/2020,Oklahoma,40,3120,188,,,,0.00025272
4/24/2020,Oregon,41,2177,86,23-Mar,,,0.00023709
4/24/2020,Pennsylvania,42,40298,1786,1-Apr,8-May,37,0.00007811
4/24/2020,Rhode Island,44,6699,202,28-Mar,8-May,41,0.00094397
4/24/2020,South Carolina,45,5070,157,7-Apr,12-May,35,0.00019422
4/24/2020,South Dakota,46,2040,10,,,,0.00113038
4/24/2020,Tennessee,47,8618,172,2-Apr,30-Apr,28,0.00014643
4/24/2020,Texas,48,23650,625,2-Apr,30-Apr,28,0.00003449
4/24/2020,Utah,49,3782,39,,,,0.00031192
4/24/2020,Vermont,50,827,43,24-Mar,15-May,52,0.00160259
4/24/2020,Virginia,51,11595,413,30-Mar,10-Jun,72,0.00011716
4/24/2020,Washington,53,13120,731,23-Mar,4-May,42,0.00013132
4/24/2020,West Virginia,54,1010,32,24-Mar,4-May,41,0.00055799
4/24/2020,Wisconsin,55,5356,262,25-Mar,26-May,62,0.00017175
4/24/2020,Wyoming,56,473,7,,,,0.00172783
4/25/2020,Alabama,1,6213,213,4-Apr,30-Apr,26,0.00020395
4/25/2020,Alaska,2,337,7,11-Mar,21-Apr,41,0.00136697
4/25/2020,Arizona,4,6280,275,30-Mar,15-May,46,0.00013739
4/25/2020,Arkansas,5,2909,48,,,,0.00033137
4/25/2020,California,6,42590,1692,19-Mar,,,0.00002531
4/25/2020,Colorado,8,12967,670,26-Mar,27-Apr,32,0.00017365
4/25/2020,Connecticut,9,24582,1862,23-Mar,20-May,58,0.00028048
4/25/2020,Delaware,10,3576,112,24-Mar,15-May,52,0.00102694
4/25/2020,Florida,12,30831,1054,20-Mar,30-Apr,41,0.00004656
4/25/2020,Georgia,13,22225,897,3-Apr,30-Apr,27,0.00009418
4/25/2020,Hawaii,15,597,14,25-Mar,31-May,67,0.00070628
4/25/2020,Idaho,16,1887,56,25-Mar,30-Apr,36,0.00055958
4/25/2020,Illinois,17,41777,1884,21-Mar,30-May,70,0.00007892
4/25/2020,Indiana,18,14395,785,25-Mar,1-May,37,0.00014854
4/25/2020,Iowa,19,5109,112,,,,0.00031695
4/25/2020,Kansas,20,3090,119,30-Mar,3-May,34,0.00034325
4/25/2020,Kentucky,21,3905,208,26-Mar,,,0.00022383
4/25/2020,Louisiana,22,26512,1644,23-Mar,15-May,53,0.00021511
4/25/2020,Maine,23,990,50,2-Apr,31-May,59,0.00074393
4/25/2020,Maryland,24,17844,875,30-Mar,,,0.00016541
4/25/2020,Massachusetts,25,53348,2730,24-Apr,18-May,24,0.00014509
4/25/2020,Michigan,26,37184,3273,24-Mar,15-May,52,0.00010013
4/25/2020,Minnesota,27,3446,244,27-Mar,4-May,38,0.00017732
4/25/2020,Mississippi,28,5718,221,3-Apr,11-May,38,0.000336
4/25/2020,Missouri,29,6826,280,6-Apr,3-May,27,0.00016293
4/25/2020,Montana,30,445,14,26-Mar,24-Apr,29,0.00093565
4/25/2020,Nebraska,31,2898,53,,,,0.00051695
4/25/2020,Nevada,32,4539,206,31-Mar,15-May,45,0.00032466
4/25/2020,New Hampshire,33,1793,60,27-Mar,4-May,38,0.00073545
4/25/2020,New Jersey,34,105523,5863,21-Mar,,,0.00011258
4/25/2020,New Mexico,35,2662,93,24-Mar,15-May,52,0.00047691
4/25/2020,New York,36,286901,21326,22-Mar,15-May,54,0.0000514
4/25/2020,North Carolina,37,8542,300,30-Mar,8-May,39,0.00009535
4/25/2020,North Dakota,38,803,16,,,,0.00131223
4/25/2020,Ohio,39,15587,711,23-Mar,30-May,68,0.00008555
4/25/2020,Oklahoma,40,3193,194,,,,0.00025272
4/25/2020,Oregon,41,2253,87,23-Mar,,,0.00023709
4/25/2020,Pennsylvania,42,41626,1842,1-Apr,8-May,37,0.00007811
4/25/2020,Rhode Island,44,7129,215,28-Mar,8-May,41,0.00094397
4/25/2020,South Carolina,45,5253,166,7-Apr,12-May,35,0.00019422
4/25/2020,South Dakota,46,2147,10,,,,0.00113038
4/25/2020,Tennessee,47,8918,179,2-Apr,30-Apr,28,0.00014643
4/25/2020,Texas,48,24494,662,2-Apr,30-Apr,28,0.00003449
4/25/2020,Utah,49,3950,41,,,,0.00031192
4/25/2020,Vermont,50,843,45,24-Mar,15-May,52,0.00160259
4/25/2020,Virginia,51,12365,436,30-Mar,10-Jun,72,0.00011716
4/25/2020,Washington,53,13484,743,23-Mar,4-May,42,0.00013132
4/25/2020,West Virginia,54,1025,33,24-Mar,4-May,41,0.00055799
4/25/2020,Wisconsin,55,5687,266,25-Mar,26-May,62,0.00017175
4/25/2020,Wyoming,56,473,7,,,,0.00172783
4/26/2020,Alabama,1,6421,219,4-Apr,30-Apr,26,0.00020395
4/26/2020,Alaska,2,339,7,11-Mar,21-Apr,41,0.00136697
4/26/2020,Arizona,4,6526,277,30-Mar,15-May,46,0.00013739
4/26/2020,Arkansas,5,3001,50,,,,0.00033137
4/26/2020,California,6,43691,1716,19-Mar,,,0.00002531
4/26/2020,Colorado,8,13440,678,26-Mar,27-Apr,32,0.00017365
4/26/2020,Connecticut,9,25269,1925,23-Mar,20-May,58,0.00028048
4/26/2020,Delaware,10,4034,120,24-Mar,15-May,52,0.00102694
4/26/2020,Florida,12,31520,1073,20-Mar,30-Apr,41,0.00004656
4/26/2020,Georgia,13,22459,907,3-Apr,30-Apr,27,0.00009418
4/26/2020,Hawaii,15,599,14,25-Mar,31-May,67,0.00070628
4/26/2020,Idaho,16,1897,56,25-Mar,30-Apr,36,0.00055958
4/26/2020,Illinois,17,43903,1943,21-Mar,30-May,70,0.00007892
4/26/2020,Indiana,18,15012,813,25-Mar,1-May,37,0.00014854
4/26/2020,Iowa,19,5490,118,,,,0.00031695
4/26/2020,Kansas,20,3197,120,30-Mar,3-May,34,0.00034325
4/26/2020,Kentucky,21,4074,211,26-Mar,,,0.00022383
4/26/2020,Louisiana,22,26773,1670,23-Mar,15-May,53,0.00021511
4/26/2020,Maine,23,1015,50,2-Apr,31-May,59,0.00074393
4/26/2020,Maryland,24,18664,910,30-Mar,,,0.00016541
4/26/2020,Massachusetts,25,54938,2899,24-Apr,18-May,24,0.00014509
4/26/2020,Michigan,26,37751,3314,24-Mar,15-May,52,0.00010013
4/26/2020,Minnesota,27,3602,272,27-Mar,4-May,38,0.00017732
4/26/2020,Mississippi,28,5911,227,3-Apr,11-May,38,0.000336
4/26/2020,Missouri,29,6997,282,6-Apr,3-May,27,0.00016293
4/26/2020,Montana,30,448,14,26-Mar,24-Apr,29,0.00093565
4/26/2020,Nebraska,31,3126,55,,,,0.00051695
4/26/2020,Nevada,32,4638,206,31-Mar,15-May,45,0.00032466
4/26/2020,New Hampshire,33,1864,60,27-Mar,4-May,38,0.00073545
4/26/2020,New Jersey,34,109038,5938,21-Mar,,,0.00011258
4/26/2020,New Mexico,35,2728,99,24-Mar,15-May,52,0.00047691
4/26/2020,New York,36,292914,21804,22-Mar,15-May,54,0.0000514
4/26/2020,North Carolina,37,8830,309,30-Mar,8-May,39,0.00009535
4/26/2020,North Dakota,38,867,17,,,,0.00131223
4/26/2020,Ohio,39,15963,728,23-Mar,30-May,68,0.00008555
4/26/2020,Oklahoma,40,3253,195,,,,0.00025272
4/26/2020,Oregon,41,2311,91,23-Mar,,,0.00023709
4/26/2020,Pennsylvania,42,42709,1871,1-Apr,8-May,37,0.00007811
4/26/2020,Rhode Island,44,7439,226,28-Mar,8-May,41,0.00094397
4/26/2020,South Carolina,45,5490,174,7-Apr,12-May,35,0.00019422
4/26/2020,South Dakota,46,2213,11,,,,0.00113038
4/26/2020,Tennessee,47,9435,182,2-Apr,30-Apr,28,0.00014643
4/26/2020,Texas,48,25209,676,2-Apr,30-Apr,28,0.00003449
4/26/2020,Utah,49,4123,41,,,,0.00031192
4/26/2020,Vermont,50,851,45,24-Mar,15-May,52,0.00160259
4/26/2020,Virginia,51,12969,448,30-Mar,10-Jun,72,0.00011716
4/26/2020,Washington,53,13663,757,23-Mar,4-May,42,0.00013132
4/26/2020,West Virginia,54,1053,34,24-Mar,4-May,41,0.00055799
4/26/2020,Wisconsin,55,5911,274,25-Mar,26-May,62,0.00017175
4/26/2020,Wyoming,56,502,7,,,,0.00172783
4/27/2020,Alabama,1,6539,228,4-Apr,30-Apr,26,0.00020395
4/27/2020,Alaska,2,343,7,11-Mar,21-Apr,41,0.00136697
4/27/2020,Arizona,4,6716,277,30-Mar,15-May,46,0.00013739
4/27/2020,Arkansas,5,3069,51,,,,0.00033137
4/27/2020,California,6,45208,1800,19-Mar,,,0.00002531
4/27/2020,Colorado,8,13804,705,26-Mar,27-Apr,32,0.00017365
4/27/2020,Connecticut,9,25997,2012,23-Mar,20-May,58,0.00028048
4/27/2020,Delaware,10,4162,125,24-Mar,15-May,52,0.00102694
4/27/2020,Florida,12,32130,1087,20-Mar,30-Apr,41,0.00004656
4/27/2020,Georgia,13,23229,981,3-Apr,30-Apr,27,0.00009418
4/27/2020,Hawaii,15,600,16,25-Mar,31-May,67,0.00070628
4/27/2020,Idaho,16,1917,58,25-Mar,30-Apr,36,0.00055958
4/27/2020,Illinois,17,45883,1992,21-Mar,30-May,70,0.00007892
4/27/2020,Indiana,18,16137,932,25-Mar,1-May,37,0.00014854
4/27/2020,Iowa,19,5868,127,,,,0.00031695
4/27/2020,Kansas,20,3406,126,30-Mar,3-May,34,0.00034325
4/27/2020,Kentucky,21,4146,216,26-Mar,,,0.00022383
4/27/2020,Louisiana,22,27068,1697,23-Mar,15-May,53,0.00021511
4/27/2020,Maine,23,1023,51,2-Apr,31-May,59,0.00074393
4/27/2020,Maryland,24,19574,945,30-Mar,,,0.00016541
4/27/2020,Massachusetts,25,56462,3003,24-Apr,18-May,24,0.00014509
4/27/2020,Michigan,26,38190,3406,24-Mar,15-May,52,0.00010013
4/27/2020,Minnesota,27,3816,286,27-Mar,4-May,38,0.00017732
4/27/2020,Mississippi,28,6094,229,3-Apr,11-May,38,0.000336
4/27/2020,Missouri,29,7171,296,6-Apr,3-May,27,0.00016293
4/27/2020,Montana,30,449,14,26-Mar,24-Apr,29,0.00093565
4/27/2020,Nebraska,31,3487,55,,,,0.00051695
4/27/2020,Nevada,32,4708,219,31-Mar,15-May,45,0.00032466
4/27/2020,New Hampshire,33,1938,60,27-Mar,4-May,38,0.00073545
4/27/2020,New Jersey,34,111188,6044,21-Mar,,,0.00011258
4/27/2020,New Mexico,35,2825,104,24-Mar,15-May,52,0.00047691
4/27/2020,New York,36,296991,22267,22-Mar,15-May,54,0.0000514
4/27/2020,North Carolina,37,9035,331,30-Mar,8-May,39,0.00009535
4/27/2020,North Dakota,38,942,19,,,,0.00131223
4/27/2020,Ohio,39,16325,753,23-Mar,30-May,68,0.00008555
4/27/2020,Oklahoma,40,3280,197,,,,0.00025272
4/27/2020,Oregon,41,2354,92,23-Mar,,,0.00023709
4/27/2020,Pennsylvania,42,43728,1946,1-Apr,8-May,37,0.00007811
4/27/2020,Rhode Island,44,7708,233,28-Mar,8-May,41,0.00094397
4/27/2020,South Carolina,45,5613,177,7-Apr,12-May,35,0.00019422
4/27/2020,South Dakota,46,2246,11,,,,0.00113038
4/27/2020,Tennessee,47,9739,184,2-Apr,30-Apr,28,0.00014643
4/27/2020,Texas,48,25963,699,2-Apr,30-Apr,28,0.00003449
4/27/2020,Utah,49,4236,41,,,,0.00031192
4/27/2020,Vermont,50,855,46,24-Mar,15-May,52,0.00160259
4/27/2020,Virginia,51,13534,458,30-Mar,10-Jun,72,0.00011716
4/27/2020,Washington,53,13864,771,23-Mar,4-May,42,0.00013132
4/27/2020,West Virginia,54,1077,37,24-Mar,4-May,41,0.00055799
4/27/2020,Wisconsin,55,6081,281,25-Mar,26-May,62,0.00017175
4/27/2020,Wyoming,56,520,7,,,,0.00172783
4/28/2020,Alabama,1,6750,242,4-Apr,30-Apr,26,0.00020395
4/28/2020,Alaska,2,349,7,11-Mar,21-Apr,41,0.00136697
4/28/2020,Arizona,4,6948,297,30-Mar,15-May,46,0.00013739
4/28/2020,Arkansas,5,3127,57,,,,0.00033137
4/28/2020,California,6,46570,1884,19-Mar,,,0.00002531
4/28/2020,Colorado,8,14239,734,26-Mar,27-Apr,32,0.00017365
4/28/2020,Connecticut,9,26312,2089,23-Mar,20-May,58,0.00028048
4/28/2020,Delaware,10,4575,137,24-Mar,15-May,52,0.00102694
4/28/2020,Florida,12,32838,1170,20-Mar,30-Apr,41,0.00004656
4/28/2020,Georgia,13,23607,1022,3-Apr,30-Apr,27,0.00009418
4/28/2020,Hawaii,15,602,16,25-Mar,31-May,67,0.00070628
4/28/2020,Idaho,16,1952,60,25-Mar,30-Apr,36,0.00055958
4/28/2020,Illinois,17,48102,2132,21-Mar,30-May,70,0.00007892
4/28/2020,Indiana,18,16783,992,25-Mar,1-May,37,0.00014854
4/28/2020,Iowa,19,6376,136,,,,0.00031695
4/28/2020,Kansas,20,3601,127,30-Mar,3-May,34,0.00034325
4/28/2020,Kentucky,21,4375,231,26-Mar,,,0.00022383
4/28/2020,Louisiana,22,27286,1758,23-Mar,15-May,53,0.00021511
4/28/2020,Maine,23,1040,51,2-Apr,31-May,59,0.00074393
4/28/2020,Maryland,24,20200,1016,30-Mar,,,0.00016541
4/28/2020,Massachusetts,25,58302,3153,24-Apr,18-May,24,0.00014509
4/28/2020,Michigan,26,39234,3566,24-Mar,15-May,52,0.00010013
4/28/2020,Minnesota,27,4181,301,27-Mar,4-May,38,0.00017732
4/28/2020,Mississippi,28,6342,239,3-Apr,11-May,38,0.000336
4/28/2020,Missouri,29,7306,324,6-Apr,3-May,27,0.00016293
4/28/2020,Montana,30,451,15,26-Mar,24-Apr,29,0.00093565
4/28/2020,Nebraska,31,3613,57,,,,0.00051695
4/28/2020,Nevada,32,4812,225,31-Mar,15-May,45,0.00032466
4/28/2020,New Hampshire,33,2010,60,27-Mar,4-May,38,0.00073545
4/28/2020,New Jersey,34,113856,6442,21-Mar,,,0.00011258
4/28/2020,New Mexico,35,2975,110,24-Mar,15-May,52,0.00047691
4/28/2020,New York,36,300276,22777,22-Mar,15-May,54,0.0000514
4/28/2020,North Carolina,37,9568,353,30-Mar,8-May,39,0.00009535
4/28/2020,North Dakota,38,991,19,,,,0.00131223
4/28/2020,Ohio,39,16769,799,23-Mar,30-May,68,0.00008555
4/28/2020,Oklahoma,40,3410,207,,,,0.00025272
4/28/2020,Oregon,41,2385,99,23-Mar,,,0.00023709
4/28/2020,Pennsylvania,42,45323,2092,1-Apr,8-May,37,0.00007811
4/28/2020,Rhode Island,44,7926,239,28-Mar,8-May,41,0.00094397
4/28/2020,South Carolina,45,5735,192,7-Apr,12-May,35,0.00019422
4/28/2020,South Dakota,46,2314,11,,,,0.00113038
4/28/2020,Tennessee,47,9974,190,2-Apr,30-Apr,28,0.00014643
4/28/2020,Texas,48,26868,738,2-Apr,30-Apr,28,0.00003449
4/28/2020,Utah,49,4343,45,,,,0.00031192
4/28/2020,Vermont,50,862,46,24-Mar,15-May,52,0.00160259
4/28/2020,Virginia,51,14338,492,30-Mar,10-Jun,72,0.00011716
4/28/2020,Washington,53,14059,792,23-Mar,4-May,42,0.00013132
4/28/2020,West Virginia,54,1095,38,24-Mar,4-May,41,0.00055799
4/28/2020,Wisconsin,55,6289,300,25-Mar,26-May,62,0.00017175
4/28/2020,Wyoming,56,536,7,,,,0.00172783
4/29/2020,Alabama,1,6925,262,4-Apr,30-Apr,26,0.00020395
4/29/2020,Alaska,2,353,7,11-Mar,21-Apr,41,0.00136697
4/29/2020,Arizona,4,7202,308,30-Mar,15-May,46,0.00013739
4/29/2020,Arkansas,5,3207,59,,,,0.00033137
4/29/2020,California,6,48904,1961,19-Mar,,,0.00002531
4/29/2020,Colorado,8,14680,764,26-Mar,27-Apr,32,0.00017365
4/29/2020,Connecticut,9,26767,2168,23-Mar,20-May,58,0.00028048
4/29/2020,Delaware,10,4655,144,24-Mar,15-May,52,0.00102694
4/29/2020,Florida,12,33185,1216,20-Mar,30-Apr,41,0.00004656
4/29/2020,Georgia,13,24300,1086,3-Apr,30-Apr,27,0.00009418
4/29/2020,Hawaii,15,605,16,25-Mar,31-May,67,0.00070628
4/29/2020,Idaho,16,1984,60,25-Mar,30-Apr,36,0.00055958
4/29/2020,Illinois,17,50355,2221,21-Mar,30-May,70,0.00007892
4/29/2020,Indiana,18,17409,1065,25-Mar,1-May,37,0.00014854
4/29/2020,Iowa,19,6843,148,,,,0.00031695
4/29/2020,Kansas,20,3811,132,30-Mar,3-May,34,0.00034325
4/29/2020,Kentucky,21,4538,235,26-Mar,,,0.00022383
4/29/2020,Louisiana,22,27660,1802,23-Mar,15-May,53,0.00021511
4/29/2020,Maine,23,1056,52,2-Apr,31-May,59,0.00074393
4/29/2020,Maryland,24,20942,1078,30-Mar,,,0.00016541
4/29/2020,Massachusetts,25,60265,3405,24-Apr,18-May,24,0.00014509
4/29/2020,Michigan,26,40360,3670,24-Mar,15-May,52,0.00010013
4/29/2020,Minnesota,27,4644,319,27-Mar,4-May,38,0.00017732
4/29/2020,Mississippi,28,6569,250,3-Apr,11-May,38,0.000336
4/29/2020,Missouri,29,7426,331,6-Apr,3-May,27,0.00016293
4/29/2020,Montana,30,451,16,26-Mar,24-Apr,29,0.00093565
4/29/2020,Nebraska,31,3876,68,,,,0.00051695
4/29/2020,Nevada,32,4934,237,31-Mar,15-May,45,0.00032466
4/29/2020,New Hampshire,33,2054,66,27-Mar,4-May,38,0.00073545
4/29/2020,New Jersey,34,116264,6770,21-Mar,,,0.00011258
4/29/2020,New Mexico,35,3213,112,24-Mar,15-May,52,0.00047691
4/29/2020,New York,36,304994,23287,22-Mar,15-May,54,0.0000514
4/29/2020,North Carolina,37,9947,366,30-Mar,8-May,39,0.00009535
4/29/2020,North Dakota,38,1033,19,,,,0.00131223
4/29/2020,Ohio,39,17303,937,23-Mar,30-May,68,0.00008555
4/29/2020,Oklahoma,40,3473,214,,,,0.00025272
4/29/2020,Oregon,41,2446,101,23-Mar,,,0.00023709
4/29/2020,Pennsylvania,42,46191,2392,1-Apr,8-May,37,0.00007811
4/29/2020,Rhode Island,44,8247,251,28-Mar,8-May,41,0.00094397
4/29/2020,South Carolina,45,5881,232,7-Apr,12-May,35,0.00019422
4/29/2020,South Dakota,46,2375,13,,,,0.00113038
4/29/2020,Tennessee,47,10255,196,2-Apr,30-Apr,28,0.00014643
4/29/2020,Texas,48,27839,776,2-Apr,30-Apr,28,0.00003449
4/29/2020,Utah,49,4499,45,,,,0.00031192
4/29/2020,Vermont,50,862,46,24-Mar,15-May,52,0.00160259
4/29/2020,Virginia,51,14961,522,30-Mar,10-Jun,72,0.00011716
4/29/2020,Washington,53,14378,805,23-Mar,4-May,42,0.00013132
4/29/2020,West Virginia,54,1109,40,24-Mar,4-May,41,0.00055799
4/29/2020,Wisconsin,55,6520,308,25-Mar,26-May,62,0.00017175
4/29/2020,Wyoming,56,544,7,,,,0.00172783
4/30/2020,Alabama,1,7068,272,4-Apr,30-Apr,26,0.00020395
4/30/2020,Alaska,2,353,7,11-Mar,21-Apr,41,0.00136697
4/30/2020,Arizona,4,7648,320,30-Mar,15-May,46,0.00013739
4/30/2020,Arkansas,5,3281,61,,,,0.00033137
4/30/2020,California,6,50470,2057,19-Mar,,,0.00002531
4/30/2020,Colorado,8,15207,775,26-Mar,27-Apr,32,0.00017365
4/30/2020,Connecticut,9,27700,2257,23-Mar,20-May,58,0.00028048
4/30/2020,Delaware,10,4734,152,24-Mar,15-May,52,0.00102694
4/30/2020,Florida,12,33683,1267,20-Mar,30-Apr,41,0.00004656
4/30/2020,Georgia,13,25431,1121,3-Apr,30-Apr,27,0.00009418
4/30/2020,Hawaii,15,609,16,25-Mar,31-May,67,0.00070628
4/30/2020,Idaho,16,2016,63,25-Mar,30-Apr,36,0.00055958
4/30/2020,Illinois,17,52918,2361,21-Mar,30-May,70,0.00007892
4/30/2020,Indiana,18,18099,1114,25-Mar,1-May,37,0.00014854
4/30/2020,Iowa,19,7145,162,,,,0.00031695
4/30/2020,Kansas,20,4305,133,30-Mar,3-May,34,0.00034325
4/30/2020,Kentucky,21,4708,240,26-Mar,,,0.00022383
4/30/2020,Louisiana,22,28001,1862,23-Mar,15-May,53,0.00021511
4/30/2020,Maine,23,1095,53,2-Apr,31-May,59,0.00074393
4/30/2020,Maryland,24,21825,1139,30-Mar,,,0.00016541
4/30/2020,Massachusetts,25,62205,3562,24-Apr,18-May,24,0.00014509
4/30/2020,Michigan,26,41347,3788,24-Mar,15-May,52,0.00010013
4/30/2020,Minnesota,27,5136,343,27-Mar,4-May,38,0.00017732
4/30/2020,Mississippi,28,6815,261,3-Apr,11-May,38,0.000336
4/30/2020,Missouri,29,7563,341,6-Apr,3-May,27,0.00016293
4/30/2020,Montana,30,452,16,26-Mar,24-Apr,29,0.00093565
4/30/2020,Nebraska,31,4332,71,,,,0.00051695
4/30/2020,Nevada,32,5053,243,31-Mar,15-May,45,0.00032466
4/30/2020,New Hampshire,33,2146,72,27-Mar,4-May,38,0.00073545
4/30/2020,New Jersey,34,118652,7228,21-Mar,,,0.00011258
4/30/2020,New Mexico,35,3411,123,24-Mar,15-May,52,0.00047691
4/30/2020,New York,36,309696,23616,22-Mar,15-May,54,0.0000514
4/30/2020,North Carolina,37,10507,385,30-Mar,8-May,39,0.00009535
4/30/2020,North Dakota,38,1067,19,,,,0.00131223
4/30/2020,Ohio,39,18027,975,23-Mar,30-May,68,0.00008555
4/30/2020,Oklahoma,40,3618,222,,,,0.00025272
4/30/2020,Oregon,41,2510,103,23-Mar,,,0.00023709
4/30/2020,Pennsylvania,42,48224,2580,1-Apr,8-May,37,0.00007811
4/30/2020,Rhode Island,44,8621,266,28-Mar,8-May,41,0.00094397
4/30/2020,South Carolina,45,6095,244,7-Apr,12-May,35,0.00019422
4/30/2020,South Dakota,46,2450,17,,,,0.00113038
4/30/2020,Tennessee,47,10506,200,2-Apr,30-Apr,28,0.00014643
4/30/2020,Texas,48,29072,828,2-Apr,30-Apr,28,0.00003449
4/30/2020,Utah,49,4672,46,,,,0.00031192
4/30/2020,Vermont,50,866,48,24-Mar,15-May,52,0.00160259
4/30/2020,Virginia,51,15846,552,30-Mar,10-Jun,72,0.00011716
4/30/2020,Washington,53,14696,822,23-Mar,4-May,42,0.00013132
4/30/2020,West Virginia,54,1125,44,24-Mar,4-May,41,0.00055799
4/30/2020,Wisconsin,55,6854,316,25-Mar,26-May,62,0.00017175
4/30/2020,Wyoming,56,559,7,,,,0.00172783
5/1/2020,Alabama,1,7294,289,4-Apr,30-Apr,26,0.00020395
5/1/2020,Alaska,2,362,7,11-Mar,21-Apr,41,0.00136697
5/1/2020,Arizona,4,7962,330,30-Mar,15-May,46,0.00013739
5/1/2020,Arkansas,5,3310,64,,,,0.00033137
5/1/2020,California,6,52318,2147,19-Mar,,,0.00002531
5/1/2020,Colorado,8,15661,818,26-Mar,27-Apr,32,0.00017365
5/1/2020,Connecticut,9,28764,2339,23-Mar,20-May,58,0.00028048
5/1/2020,Delaware,10,4918,159,24-Mar,15-May,52,0.00102694
5/1/2020,Florida,12,34720,1313,20-Mar,30-Apr,41,0.00004656
5/1/2020,Georgia,13,26436,1153,3-Apr,30-Apr,27,0.00009418
5/1/2020,Hawaii,15,610,16,25-Mar,31-May,67,0.00070628
5/1/2020,Idaho,16,2035,63,25-Mar,30-Apr,36,0.00055958
5/1/2020,Illinois,17,56055,2464,21-Mar,30-May,70,0.00007892
5/1/2020,Indiana,18,18941,1175,25-Mar,1-May,37,0.00014854
5/1/2020,Iowa,19,7883,170,,,,0.00031695
5/1/2020,Kansas,20,4510,136,30-Mar,3-May,34,0.00034325
5/1/2020,Kentucky,21,4879,248,26-Mar,,,0.00022383
5/1/2020,Louisiana,22,28711,1927,23-Mar,15-May,53,0.00021511
5/1/2020,Maine,23,1123,55,2-Apr,31-May,59,0.00074393
5/1/2020,Maryland,24,23566,1192,30-Mar,,,0.00016541
5/1/2020,Massachusetts,25,64311,3716,24-Apr,18-May,24,0.00014509
5/1/2020,Michigan,26,42348,3866,24-Mar,15-May,52,0.00010013
5/1/2020,Minnesota,27,5730,371,27-Mar,4-May,38,0.00017732
5/1/2020,Mississippi,28,7212,281,3-Apr,11-May,38,0.000336
5/1/2020,Missouri,29,7840,355,6-Apr,3-May,27,0.00016293
5/1/2020,Montana,30,452,16,26-Mar,24-Apr,29,0.00093565
5/1/2020,Nebraska,31,4838,73,,,,0.00051695
5/1/2020,Nevada,32,5249,254,31-Mar,15-May,45,0.00032466
5/1/2020,New Hampshire,33,2310,81,27-Mar,4-May,38,0.00073545
5/1/2020,New Jersey,34,121190,7538,21-Mar,,,0.00011258
5/1/2020,New Mexico,35,3513,131,24-Mar,15-May,52,0.00047691
5/1/2020,New York,36,313575,23841,22-Mar,15-May,54,0.0000514
5/1/2020,North Carolina,37,10922,405,30-Mar,8-May,39,0.00009535
5/1/2020,North Dakota,38,1107,23,,,,0.00131223
5/1/2020,Ohio,39,18743,1002,23-Mar,30-May,68,0.00008555
5/1/2020,Oklahoma,40,3748,230,,,,0.00025272
5/1/2020,Oregon,41,2579,104,23-Mar,,,0.00023709
5/1/2020,Pennsylvania,42,49764,2671,1-Apr,8-May,37,0.00007811
5/1/2020,Rhode Island,44,8962,279,28-Mar,8-May,41,0.00094397
5/1/2020,South Carolina,45,6258,256,7-Apr,12-May,35,0.00019422
5/1/2020,South Dakota,46,2525,21,,,,0.00113038
5/1/2020,Tennessee,47,11781,205,2-Apr,30-Apr,28,0.00014643
5/1/2020,Texas,48,30342,853,2-Apr,30-Apr,28,0.00003449
5/1/2020,Utah,49,4829,46,,,,0.00031192
5/1/2020,Vermont,50,879,49,24-Mar,15-May,52,0.00160259
5/1/2020,Virginia,51,16901,581,30-Mar,10-Jun,72,0.00011716
